enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,999.0,Pvt Ltd,2.0,162,0.0
10685,city_73,0.754,,Has relevent experience,Full time course,High School,,9.0,,,5.0,41,0.0
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,500.0,Pvt Ltd,4.0,4,0.0
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3.0,4999.0,Public Sector,1.0,41,0.0
33050,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10000.0,Pvt Ltd,2.0,12,0.0
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,1.0,190,0.0
8202,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7.0,99.0,Pvt Ltd,5.0,29,1.0
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,500.0,Public Sector,1.0,11,0.0
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,,3.0,10000.0,Pvt Ltd,1.0,30,0.0
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,500.0,,5.0,39,0.0
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,,9.0,,,1.0,16,0.0
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,5,0.0
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,,8.0,,,0.0,39,0.0
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,99.0,Pvt Ltd,5.0,29,0.0
12454,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,4.0,99.0,NGO,2.0,210,0.0
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,,6.0,99.0,Funded Startup,1.0,54,0.0
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,99.0,Pvt Ltd,3.0,44,0.0
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,5.0,47,0.0
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,NGO,5.0,74,0.0
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,49.0,Pvt Ltd,1.0,8,1.0
24846,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7.0,,,0.0,20,1.0
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,999.0,Pvt Ltd,1.0,162,0.0
6189,city_36,0.893,,No relevent experience,no_enrollment,Graduate,Business Degree,2.0,99.0,Pvt Ltd,1.0,110,0.0
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,,3.0,49.0,Pvt Ltd,1.0,262,0.0
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,,,1.0,6,0.0
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,49.0,Pvt Ltd,1.0,19,1.0
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,23,1.0
16496,city_21,0.624,Male,No relevent experience,,Graduate,STEM,0.0,,,1.0,107,1.0
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10000.0,,5.0,134,0.0
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,49.0,Early Stage Startup,1.0,40,0.0
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,99.0,Pvt Ltd,1.0,11,0.0
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,,3.0,102,0.0
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,0.0,100,0.0
24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,10000.0,Pvt Ltd,0.0,30,0.0
17762,city_103,0.92,,No relevent experience,no_enrollment,High School,,5.0,,,1.0,20,1.0
4310,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14.0,4999.0,Pvt Ltd,3.0,4,0.0
5142,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5.0,,,0.0,15,0.0
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,1.0,14,1.0
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,,1.0,,Pvt Ltd,0.0,103,0.0
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,4999.0,Public Sector,2.0,40,0.0
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,500.0,Pvt Ltd,2.0,27,0.0
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,10.0,500.0,Pvt Ltd,5.0,46,0.0
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,7.0,99.0,Pvt Ltd,5.0,110,0.0
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,99.0,Funded Startup,1.0,96,0.0
1069,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000.0,Pvt Ltd,2.0,57,0.0
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,,,1.0,240,0.0
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Funded Startup,4.0,42,0.0
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,1.0,16,1.0
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,0.0,40,1.0
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,500.0,Funded Startup,2.0,94,0.0
14598,city_37,0.794,,No relevent experience,no_enrollment,Graduate,STEM,9.0,9999.0,Pvt Ltd,1.0,160,0.0
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10.0,49.0,Early Stage Startup,1.0,25,0.0
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10.0,Early Stage Startup,1.0,11,0.0
25290,city_173,0.878,,Has relevent experience,no_enrollment,High School,,0.0,500.0,Pvt Ltd,1.0,29,0.0
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,1.0,23,0.0
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,49.0,Pvt Ltd,2.0,113,0.0
12111,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,2.0,56,0.0
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,1.0,39,1.0
27277,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,2.0,4999.0,Pvt Ltd,1.0,20,0.0
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,10000.0,Pvt Ltd,1.0,40,0.0
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10.0,Pvt Ltd,5.0,56,0.0
18161,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,4.0,,,1.0,106,0.0
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19.0,999.0,Pvt Ltd,2.0,64,0.0
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000.0,Pvt Ltd,1.0,51,0.0
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6.0,4999.0,Pvt Ltd,2.0,41,0.0
4188,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20.0,500.0,Pvt Ltd,5.0,150,0.0
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,49.0,Pvt Ltd,1.0,320,0.0
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,0.0,20,0.0
30472,city_21,0.624,Male,No relevent experience,Full time course,,,4.0,4999.0,Pvt Ltd,1.0,9,1.0
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,9999.0,Pvt Ltd,1.0,74,0.0
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,,Public Sector,1.0,129,1.0
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,1.0,42,0.0
25182,city_61,0.913,,No relevent experience,no_enrollment,High School,,2.0,500.0,Pvt Ltd,0.0,58,0.0
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,,3.0,,,1.0,126,1.0
7517,city_103,0.92,,No relevent experience,no_enrollment,High School,,4.0,,,1.0,45,1.0
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,49.0,Pvt Ltd,5.0,166,0.0
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,99.0,Pvt Ltd,1.0,110,0.0
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,,,1.0,37,0.0
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2.0,,,1.0,95,1.0
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,29,1.0
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Pvt Ltd,5.0,31,0.0
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11.0,99.0,Pvt Ltd,5.0,97,0.0
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,3.0,,,0.0,16,0.0
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4.0,,,0.0,14,0.0
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,500.0,Pvt Ltd,5.0,206,0.0
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2.0,49.0,Funded Startup,1.0,204,0.0
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,10000.0,Pvt Ltd,2.0,116,0.0
14914,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,16.0,500.0,Pvt Ltd,4.0,161,0.0
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,25,1.0
27530,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,18.0,999.0,Pvt Ltd,5.0,94,0.0
24701,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10000.0,Pvt Ltd,5.0,16,0.0
6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15.0,,,1.0,100,0.0
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,10000.0,Pvt Ltd,0.0,107,0.0
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11.0,,,1.0,17,0.0
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,1.0,140,0.0
21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,10000.0,Pvt Ltd,2.0,75,0.0
1586,city_75,0.939,,Has relevent experience,no_enrollment,High School,,6.0,,,1.0,59,0.0
9189,city_23,0.899,,Has relevent experience,no_enrollment,High School,,6.0,99.0,,1.0,146,0.0
13788,city_93,0.865,,No relevent experience,no_enrollment,,,3.0,,,0.0,302,0.0
10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,500.0,Pvt Ltd,2.0,42,1.0
28406,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,14.0,,Pvt Ltd,1.0,131,0.0
26320,city_94,0.698,,Has relevent experience,Part time course,High School,,9.0,,,4.0,74,0.0
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000.0,Pvt Ltd,1.0,22,0.0
18657,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,3.0,,,0.0,53,1.0
9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,999.0,Pvt Ltd,5.0,143,0.0
4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14.0,99.0,Pvt Ltd,2.0,72,0.0
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11.0,999.0,Pvt Ltd,1.0,7,0.0
28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3.0,99.0,Early Stage Startup,1.0,182,0.0
1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,99.0,Pvt Ltd,4.0,50,0.0
15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,2.0,99.0,Public Sector,1.0,82,0.0
26233,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,2.0,10000.0,Pvt Ltd,1.0,58,0.0
24729,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,9.0,49.0,Pvt Ltd,1.0,94,0.0
29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10.0,,2.0,60,1.0
32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5.0,500.0,Pvt Ltd,4.0,124,0.0
28556,city_149,0.6890000000000001,,No relevent experience,no_enrollment,Primary School,,2.0,,,2.0,46,0.0
12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3.0,,NGO,2.0,57,1.0
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,99.0,Pvt Ltd,1.0,17,0.0
30331,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14.0,9999.0,Pvt Ltd,5.0,101,0.0
5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,,3.0,,Pvt Ltd,0.0,31,0.0
22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,1.0,36,0.0
27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15.0,,,4.0,198,0.0
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,10000.0,Pvt Ltd,0.0,31,0.0
18385,city_11,0.55,,Has relevent experience,,Masters,STEM,9.0,99.0,Pvt Ltd,1.0,12,0.0
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Funded Startup,1.0,31,0.0
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,5.0,26,1.0
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,55,0.0
27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,,5.0,8,1.0
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,21.0,500.0,Pvt Ltd,5.0,38,0.0
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16.0,,,2.0,8,0.0
2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,4999.0,Pvt Ltd,3.0,32,1.0
28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18.0,500.0,Funded Startup,5.0,51,0.0
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,9999.0,Pvt Ltd,2.0,22,0.0
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,,7.0,,,1.0,17,0.0
604,city_16,0.91,Male,No relevent experience,,,,3.0,,,0.0,24,0.0
2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,49.0,Funded Startup,1.0,19,0.0
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9.0,99.0,Pvt Ltd,2.0,46,1.0
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13.0,99.0,Pvt Ltd,5.0,15,0.0
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,5.0,23,1.0
1988,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,5.0,38,0.0
23691,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,4.0,,,0.0,46,1.0
10481,city_102,0.804,,No relevent experience,Full time course,Graduate,Business Degree,0.0,,,0.0,214,0.0
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Public Sector,5.0,52,0.0
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,0.0,22,1.0
15468,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,500.0,Pvt Ltd,2.0,65,0.0
32747,city_160,0.92,,Has relevent experience,Full time course,Graduate,No Major,14.0,99.0,Pvt Ltd,1.0,64,0.0
1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,9999.0,Pvt Ltd,4.0,86,0.0
4075,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,1.0,52,1.0
12772,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,14.0,,,5.0,21,0.0
22517,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,4999.0,Public Sector,1.0,86,0.0
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5.0,,,4.0,288,1.0
30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,Pvt Ltd,5.0,53,0.0
18376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,99.0,,1.0,60,0.0
10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,,,5.0,178,0.0
29961,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,99.0,Pvt Ltd,2.0,166,0.0
5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,21.0,,,1.0,62,0.0
20369,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,10000.0,,1.0,35,0.0
23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,500.0,Pvt Ltd,5.0,106,0.0
11751,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6.0,10.0,Pvt Ltd,0.0,58,0.0
12038,city_90,0.698,Male,Has relevent experience,Full time course,Masters,,,,,,44,1.0
28590,city_16,0.91,Male,Has relevent experience,,Masters,STEM,6.0,99.0,Funded Startup,1.0,72,0.0
32699,city_103,0.92,,Has relevent experience,no_enrollment,High School,,18.0,10000.0,Pvt Ltd,1.0,80,0.0
10370,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,9999.0,NGO,2.0,166,0.0
4095,city_10,0.895,,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,Pvt Ltd,1.0,25,0.0
5340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,10000.0,Pvt Ltd,0.0,109,0.0
9217,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,10.0,Early Stage Startup,1.0,37,0.0
15294,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,55,1.0
23901,city_103,0.92,Male,No relevent experience,,,,3.0,,,0.0,32,0.0
5673,city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9.0,99.0,Pvt Ltd,3.0,51,0.0
25421,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,99.0,Funded Startup,1.0,84,0.0
20698,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,999.0,NGO,1.0,72,0.0
41,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,21.0,500.0,Pvt Ltd,1.0,47,0.0
23636,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12.0,,,4.0,47,0.0
9387,city_73,0.754,Male,Has relevent experience,,High School,,6.0,10.0,Funded Startup,2.0,20,0.0
21466,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,1.0,198,1.0
9515,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2.0,4999.0,Public Sector,1.0,64,0.0
20743,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10000.0,Pvt Ltd,5.0,23,1.0
25766,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14.0,500.0,Public Sector,3.0,96,0.0
4626,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2.0,,Pvt Ltd,0.0,306,0.0
4642,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10.0,NGO,1.0,8,0.0
16178,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,1.0,48,0.0
1829,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,49.0,Pvt Ltd,1.0,98,1.0
2377,city_114,0.926,,No relevent experience,no_enrollment,Phd,STEM,7.0,999.0,NGO,0.0,46,0.0
8287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1.0,,,1.0,53,1.0
10529,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,21.0,10.0,Pvt Ltd,1.0,102,0.0
30608,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4.0,,,1.0,76,0.0
27546,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,1.0,,,0.0,43,0.0
32324,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,32,0.0
8442,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,5.0,,,1.0,54,0.0
8151,city_162,0.767,,Has relevent experience,Full time course,Masters,STEM,8.0,49.0,Pvt Ltd,1.0,7,0.0
15796,city_71,0.884,Female,Has relevent experience,no_enrollment,Masters,STEM,3.0,,,2.0,322,1.0
9420,city_80,0.847,,Has relevent experience,no_enrollment,,,21.0,999.0,,0.0,96,0.0
17083,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,4.0,9999.0,Pvt Ltd,1.0,7,0.0
16414,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,49.0,Pvt Ltd,1.0,53,0.0
32340,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,49.0,Funded Startup,1.0,161,0.0
18462,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,8.0,49.0,Pvt Ltd,1.0,11,0.0
7996,city_41,0.8270000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500.0,Public Sector,2.0,6,0.0
30636,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1.0,99.0,,1.0,72,1.0
29982,city_105,0.794,Female,Has relevent experience,no_enrollment,Masters,Humanities,6.0,99.0,Pvt Ltd,1.0,182,0.0
29217,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9999.0,Pvt Ltd,5.0,67,0.0
18454,city_128,0.527,Female,No relevent experience,no_enrollment,Graduate,STEM,1.0,,,1.0,50,0.0
22508,city_71,0.884,Female,No relevent experience,Part time course,Graduate,STEM,5.0,500.0,Pvt Ltd,1.0,16,0.0
25969,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,5.0,38,0.0
