id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
10882,1,1,1,0,0,0,0,0,0,1,1,1,1,0
14362,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14879,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1509,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2619,1,1,1,0,0,0,0,0,0,1,1,0,0,0
17877,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4769,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7300,0,0,0,0,0,0,0,0,0,1,0,0,0,0
979,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3703,1,0,0,0,0,0,0,1,0,1,1,0,0,0
15503,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8423,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13440,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3414,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9244,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2386,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10806,0,0,0,0,0,1,0,1,0,1,0,1,1,0
5373,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14895,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6075,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17951,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12976,1,0,1,0,0,0,0,1,0,1,1,1,1,0
10011,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12844,1,0,1,0,0,0,0,0,0,1,1,0,0,0
18134,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14583,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14824,1,0,0,0,0,0,0,1,0,1,1,1,1,0
8331,1,1,0,0,0,0,0,0,0,1,1,1,1,1
17404,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15074,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6848,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14778,1,1,1,0,0,1,1,1,1,1,1,0,0,0
4045,1,1,0,0,0,0,0,0,0,1,1,0,0,0
17209,1,1,1,0,0,0,0,1,0,1,1,1,1,1
13302,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3336,1,0,0,0,0,0,0,1,0,1,1,0,0,1
5965,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16495,1,1,1,0,0,0,0,1,0,1,1,1,1,0
11490,0,1,1,0,1,0,0,1,0,1,1,0,0,0
4273,0,0,0,0,0,0,0,1,0,1,1,0,0,1
13243,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9363,1,1,1,0,0,0,0,1,0,1,1,1,0,1
13632,0,0,0,0,0,0,0,1,0,1,1,0,0,0
15045,0,1,0,0,0,0,0,0,0,1,1,0,0,0
14390,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11808,1,1,1,0,0,0,0,1,0,1,1,0,0,1
14154,1,0,1,0,0,0,1,0,0,1,1,0,0,0
3688,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10620,1,1,1,0,0,0,0,0,0,1,0,0,0,0
10748,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2709,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1004,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2186,1,0,1,0,0,0,0,1,0,1,1,0,0,1
17207,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12520,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2184,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15757,1,1,1,0,0,0,1,1,0,1,1,0,0,0
657,1,1,1,0,0,0,0,1,0,1,0,1,1,1
16681,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17005,0,0,0,0,0,0,0,1,0,1,1,1,0,0
17131,0,0,0,0,0,0,0,1,0,0,1,1,1,0
6461,1,0,0,1,1,0,0,1,0,1,1,1,1,1
1058,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13591,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6215,1,1,0,0,0,0,0,1,0,1,1,1,1,0
2481,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7137,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8974,0,0,0,0,1,0,0,1,0,1,1,1,0,0
18077,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10397,1,1,1,0,0,1,0,0,0,1,1,0,0,0
15345,1,1,1,0,0,0,0,0,0,0,0,0,0,0
14553,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7482,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5017,1,0,1,0,0,0,0,0,0,1,1,1,1,0
11249,1,0,0,0,1,0,0,1,0,1,1,1,1,0
7680,1,1,0,0,0,0,0,1,0,1,1,1,1,0
4472,1,1,1,0,1,0,0,1,0,1,1,0,0,0
4672,1,1,0,0,0,0,0,0,0,1,1,1,1,0
4901,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3756,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3168,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4674,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10961,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14920,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10049,0,0,0,0,0,0,0,0,0,1,1,0,0,0
869,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8957,0,1,1,0,0,0,1,1,1,1,1,0,0,0
10948,0,0,1,0,0,0,0,0,0,1,1,0,0,0
15395,1,1,0,0,0,0,0,1,0,1,1,0,0,0
14934,1,0,0,0,0,0,0,1,0,1,0,0,0,0
10693,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8714,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2230,0,0,0,0,0,0,0,0,0,1,1,0,0,1
11858,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16058,1,0,0,1,1,0,0,0,0,1,1,0,0,0
10676,1,1,1,0,0,0,1,0,0,1,1,0,0,0
2053,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5659,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13570,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11070,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15129,1,0,0,0,0,0,0,1,0,1,1,0,0,0
6875,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11951,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4333,0,0,1,0,1,0,0,1,1,1,1,1,0,0
7167,0,1,0,0,0,0,0,1,0,1,1,1,0,1
5488,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3505,0,0,0,0,0,0,0,1,0,1,1,0,1,0
14338,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,1,0,1,0,0,0,0,1,0,1,1,1,1,1
4548,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17135,0,0,1,0,0,0,1,1,0,1,1,0,0,0
13661,0,1,0,0,0,0,0,0,0,1,1,0,0,0
17137,1,1,1,0,1,0,0,1,0,1,1,0,0,0
11169,1,0,0,0,0,0,0,1,0,1,1,0,0,1
15668,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10188,0,0,1,0,0,0,0,1,0,0,0,0,0,1
712,0,0,1,0,0,0,0,0,0,1,1,0,0,0
15046,0,0,0,0,0,0,0,1,0,1,0,1,0,1
13672,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10758,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1426,1,0,0,0,0,0,0,1,0,1,1,0,0,1
9174,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6103,1,0,1,0,0,0,0,0,0,1,1,0,0,0
16369,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11347,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8954,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15113,1,1,1,0,0,0,0,0,0,0,0,0,0,0
17063,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15609,0,0,1,0,0,0,0,1,0,1,1,1,1,1
7314,1,1,1,0,1,0,0,0,0,1,1,0,0,1
3812,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7835,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8732,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7200,1,1,1,0,1,0,1,1,0,1,1,0,0,1
13380,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2126,1,1,0,0,0,0,0,1,0,1,1,0,0,0
10320,0,1,1,0,0,0,1,0,0,0,0,0,0,0
14631,1,0,0,0,0,0,0,1,0,1,1,0,0,0
14397,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10177,1,1,1,0,0,1,1,1,0,1,0,0,0,0
7536,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17863,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10711,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9567,1,1,1,0,0,0,0,1,0,1,1,0,0,1
17825,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3967,1,0,0,0,0,0,0,1,0,1,1,1,1,0
12330,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15091,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15743,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7694,1,1,0,0,0,0,0,0,0,1,0,0,0,0
192,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,1,1,0,0,0,0,0,0,0,1,0,0,0,0
17658,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8223,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3794,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4334,1,1,1,1,1,0,0,1,0,1,1,1,1,0
16119,1,1,1,0,1,0,0,1,0,1,1,1,1,0
13558,0,1,1,0,0,0,0,0,0,1,1,0,0,0
15441,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10663,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15920,1,1,1,0,1,0,0,1,0,1,1,1,1,1
13306,1,1,1,0,0,0,0,1,0,1,1,1,1,0
10654,1,0,0,0,0,0,0,1,0,1,1,0,0,1
15413,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9577,1,1,1,0,1,0,0,1,0,1,1,1,1,1
7310,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13019,1,1,1,0,0,0,0,1,0,1,1,0,0,0
16328,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4788,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10152,1,1,0,1,0,0,0,1,0,1,1,1,1,1
1408,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12473,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17395,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8820,1,0,0,0,0,0,0,0,0,1,1,1,1,0
11862,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17255,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5182,0,0,0,0,0,0,0,1,0,1,1,1,1,0
9308,1,1,0,0,0,0,0,0,1,1,1,0,0,0
15172,0,0,1,0,0,0,0,1,0,1,1,0,0,0
7762,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1698,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13566,0,0,0,0,0,0,0,0,0,1,1,0,0,1
13523,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5941,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8101,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8913,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8786,0,0,1,0,0,0,0,0,0,1,1,0,0,0
587,1,1,0,0,0,0,0,0,0,1,1,0,0,1
9416,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3074,1,1,1,0,0,0,1,1,0,1,1,0,0,1
10952,0,0,0,0,0,0,0,0,0,1,0,1,0,1
16595,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16654,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12904,1,1,0,0,0,0,0,0,0,1,0,0,0,0
11627,0,0,0,0,0,0,0,1,0,1,1,0,0,0
12272,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3209,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10087,1,0,0,1,0,0,0,0,0,1,1,0,0,0
17262,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13365,0,1,1,0,0,0,0,0,0,1,1,0,0,0
13833,1,0,0,0,0,0,0,0,0,1,1,0,0,1
15702,1,0,0,0,0,0,0,1,0,1,1,1,1,1
5186,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15382,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9094,0,0,1,0,0,0,0,0,0,1,1,0,0,0
16139,1,1,0,0,0,0,0,1,0,1,0,0,0,1
2057,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8990,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17316,1,1,1,0,0,1,0,1,0,1,1,0,0,1
15275,1,0,0,0,0,1,1,0,0,0,0,0,0,1
14806,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16156,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1286,1,1,1,0,0,0,0,0,0,1,1,0,0,1
6402,1,0,0,0,0,0,0,1,1,1,1,0,0,0
12483,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2210,1,1,0,0,0,0,0,0,0,1,1,0,0,1
15948,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12645,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16740,0,1,1,0,1,0,0,1,0,0,1,1,1,1
9932,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12319,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3710,1,1,1,0,0,0,0,0,0,1,1,0,0,0
4429,0,1,0,0,0,0,0,0,0,1,1,0,0,0
16158,1,0,0,0,0,0,0,1,1,0,1,1,1,0
731,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12981,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3747,1,1,0,0,0,0,0,1,0,1,1,0,0,1
5035,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15910,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7495,1,1,1,0,1,0,1,1,0,1,1,0,0,0
4313,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12140,1,1,0,0,0,0,0,1,0,1,1,1,0,1
8912,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7453,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1340,1,1,1,0,0,0,1,0,0,1,1,0,0,0
5799,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7795,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8746,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17879,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14000,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10889,1,0,1,0,1,0,0,0,0,1,1,0,0,0
14727,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4149,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1513,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12693,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4758,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17194,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3541,1,1,1,0,0,0,1,0,0,1,1,0,0,0
9523,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4782,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13513,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9578,1,1,0,0,0,0,0,0,0,1,1,0,0,1
17343,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7160,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11449,0,0,0,0,0,0,0,0,0,1,1,1,1,0
8227,1,1,0,0,0,0,1,0,0,1,1,0,0,1
14673,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14476,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3521,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1959,0,0,0,0,0,0,0,0,0,1,1,0,1,0
9665,0,1,1,0,0,0,0,0,0,1,1,0,0,0
9295,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10235,0,0,1,0,0,0,0,1,0,1,1,1,0,1
13438,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6459,0,1,1,0,1,0,1,0,0,1,0,0,0,0
7238,1,1,1,0,0,0,0,0,0,1,1,0,0,0
7282,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10604,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6426,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17859,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7258,0,0,0,0,0,0,0,1,0,1,1,0,0,1
15114,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15740,0,0,0,0,0,0,0,1,0,1,1,0,0,0
16795,0,1,0,0,0,0,0,0,0,1,1,0,0,0
17666,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2646,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9914,1,1,0,0,0,0,0,0,0,1,1,0,0,1
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12416,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10592,1,0,1,0,0,0,0,0,0,1,1,0,0,1
9078,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12939,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16571,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7650,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14294,1,1,1,0,0,0,0,1,0,1,1,0,0,0
471,1,0,1,0,0,0,0,0,0,1,0,1,1,0
10323,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14624,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15410,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8780,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9771,0,0,0,0,0,0,0,1,0,1,1,0,0,0
14360,1,1,0,0,0,0,1,0,0,1,1,0,0,0
10051,1,1,0,0,0,1,0,0,0,1,1,0,0,0
10871,1,1,1,0,0,0,0,0,0,1,0,0,0,1
6298,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2435,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5099,1,0,0,0,0,0,0,0,0,1,1,0,0,0
320,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3460,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3494,0,0,0,1,1,0,0,0,0,1,1,0,0,0
11857,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6850,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7907,1,1,0,0,0,0,0,1,0,1,1,0,0,1
9955,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1442,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14634,1,0,0,0,0,0,0,0,0,1,1,0,0,0
16850,1,0,1,0,0,0,0,0,0,1,1,1,1,1
15704,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10813,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7015,1,1,0,0,1,0,0,1,0,1,1,0,0,0
2604,1,1,1,0,0,0,0,1,0,1,1,0,0,0
6829,1,0,0,0,0,0,0,1,0,1,1,0,0,0
15592,0,0,0,0,0,0,0,0,0,1,1,1,1,0
14526,0,0,0,0,0,0,0,1,0,1,1,0,0,0
648,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5382,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8980,1,1,1,0,0,0,0,0,0,1,1,0,0,1
15855,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1457,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17458,0,1,0,0,0,0,0,1,0,1,1,1,1,1
9059,0,0,0,0,0,0,0,1,0,1,1,1,1,0
10432,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3801,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11801,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16943,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8861,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5739,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14472,1,0,0,0,0,0,0,1,0,1,1,0,0,0
808,1,1,1,0,0,0,0,0,0,1,1,0,0,0
11599,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15418,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8825,0,0,0,0,1,0,0,0,0,1,1,1,1,0
3012,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8032,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3565,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3750,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12845,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6460,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3852,1,0,1,0,1,0,0,1,0,1,1,1,1,1
9396,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11923,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5864,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12561,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3332,1,0,0,0,0,0,0,0,0,1,1,0,0,1
7917,0,0,0,0,0,0,1,0,0,1,1,0,0,0
16449,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9349,0,0,0,0,0,0,0,1,0,1,1,1,0,0
4396,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10027,1,0,0,1,0,0,0,0,0,0,0,1,1,0
9030,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11559,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12384,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3109,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6158,1,1,1,1,1,0,0,0,0,1,1,0,0,0
7903,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7740,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16805,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1488,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5273,1,1,1,0,0,0,0,1,1,1,1,0,0,0
11109,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10621,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16251,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3561,1,0,0,0,0,0,0,0,0,1,1,0,0,0
999,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2588,1,0,0,0,0,1,0,1,0,1,1,0,0,0
8341,1,0,0,0,0,0,0,1,0,1,1,0,0,0
10419,0,0,0,0,0,0,0,0,0,1,0,0,0,0
799,1,0,0,0,0,0,0,1,0,1,1,0,0,0
4460,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2116,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,1,1,0,0,0,0,0,0,0,1,1,0,0,0
18099,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4101,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15409,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2735,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3457,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2592,0,0,0,0,0,0,0,0,0,1,1,0,0,0
515,1,0,1,0,0,0,1,1,0,1,1,0,0,1
2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15259,1,1,1,0,0,0,0,1,0,1,1,0,0,1
17972,0,0,1,0,0,0,0,0,0,1,1,0,0,1
10733,1,1,1,0,0,0,0,1,0,1,1,0,0,0
11603,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10112,1,1,0,0,0,0,0,1,0,1,1,0,0,0
3563,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6038,1,1,1,0,0,0,0,1,0,1,1,0,0,1
10142,1,0,0,0,0,0,0,1,0,1,1,0,0,1
3637,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13486,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3155,1,1,1,0,0,0,0,1,0,1,0,0,0,0
8276,1,1,0,0,0,0,0,0,0,1,1,0,0,0
970,1,0,0,0,0,0,0,1,0,1,1,0,0,0
16530,0,1,1,0,0,0,0,0,0,1,1,0,0,0
5817,1,1,1,0,0,0,0,1,0,1,1,0,0,1
652,0,0,1,0,0,0,0,0,0,1,1,0,0,0
11798,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12562,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14321,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7827,1,1,1,0,0,0,0,0,0,1,0,0,0,0
8017,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5013,0,0,0,0,0,0,0,1,0,1,1,0,0,1
9076,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6386,1,1,1,0,0,0,0,0,0,1,1,0,0,0
14334,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15764,0,0,0,0,1,0,0,0,0,1,1,1,1,0
10489,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16956,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7659,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1391,1,0,1,0,0,0,0,1,1,1,1,0,0,1
666,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4162,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12005,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6099,1,1,0,0,0,0,1,1,0,0,0,0,0,1
7657,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16308,0,0,0,0,0,0,0,0,0,1,1,0,0,1
13454,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14319,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13907,0,0,0,0,0,0,0,1,0,1,1,0,0,0
16990,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13853,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1193,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6198,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6408,1,0,1,0,0,0,0,1,0,1,1,0,0,0
10669,1,1,1,0,0,0,0,0,0,1,1,0,0,0
14682,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8007,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9017,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6581,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4050,1,1,1,0,0,0,0,1,0,1,1,0,0,0
11227,0,1,1,0,0,0,0,0,0,1,1,0,0,0
5590,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6889,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8445,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8509,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11537,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3696,1,1,1,0,1,0,1,1,0,1,1,0,0,0
12169,0,0,1,0,0,0,0,0,0,1,1,0,0,0
15742,1,1,1,0,1,0,0,0,0,1,1,0,0,0
3090,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3078,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10884,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4338,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1448,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3989,0,0,0,0,0,0,0,0,0,1,1,0,0,0
